epoch;mse
24175;3.250290970525522E-5
24176;3.249973178519037E-5
24177;3.249655434037772E-5
24178;3.249337737072255E-5
24179;3.249020087612777E-5
24180;3.2487024856497776E-5
24181;3.248384931173877E-5
24182;3.248067424175377E-5
24183;3.2477499646447643E-5
24184;3.247432552572526E-5
24185;3.247115187949109E-5
24186;3.246797870765005E-5
24187;3.246480601010568E-5
24188;3.246163378676341E-5
24189;3.24584620375282E-5
24190;3.2455290762305075E-5
24191;3.2452119960997624E-5
24192;3.244894963351135E-5
24193;3.2445779779749417E-5
24194;3.24426103996197E-5
24195;3.2439441493024484E-5
24196;3.243627305986977E-5
24197;3.2433105100059304E-5
24198;3.2429937613499595E-5
24199;3.242677060009487E-5
24200;3.24236040597498E-5
24201;3.242043799236914E-5
24202;3.241727239785944E-5
24203;3.241410727612362E-5
24204;3.241094262706782E-5
24205;3.24077784505973E-5
24206;3.240461474661593E-5
24207;3.2401451515030365E-5
24208;3.239828875574499E-5
24209;3.239512646866466E-5
24210;3.239196465369564E-5
24211;3.2388803310741855E-5
24212;3.2385642439710096E-5
24213;3.2382482040503416E-5
24214;3.237932211302906E-5
24215;3.2376162657191525E-5
24216;3.237300367289579E-5
24217;3.236984516004775E-5
24218;3.236668711855287E-5
24219;3.236352954831711E-5
24220;3.236037244924459E-5
24221;3.23572158212408E-5
24222;3.235405966421269E-5
24223;3.235090397806393E-5
24224;3.234774876270151E-5
24225;3.234459401803006E-5
24226;3.234143974395473E-5
24227;3.2338285940382985E-5
24228;3.2335132607218644E-5
24229;3.2331979744368235E-5
24230;3.2328827351737447E-5
24231;3.2325675429231506E-5
24232;3.2322523976756115E-5
24233;3.2319372994217E-5
24234;3.231622248152034E-5
24235;3.2313072438571906E-5
24236;3.2309922865277E-5
24237;3.2306773761541864E-5
24238;3.2303625127272774E-5
24239;3.230047696237415E-5
24240;3.2297329266753714E-5
24241;3.229418204031541E-5
24242;3.229103528296748E-5
24243;3.2287888994614384E-5
24244;3.2284743175161586E-5
24245;3.2281597824515916E-5
24246;3.227845294258426E-5
24247;3.227530852927209E-5
24248;3.227216458448492E-5
24249;3.2269021108128726E-5
24250;3.2265878100109996E-5
24251;3.226273556033566E-5
24252;3.225959348871132E-5
24253;3.225645188514207E-5
24254;3.225331074953677E-5
24255;3.2250170081798754E-5
24256;3.2247029881835936E-5
24257;3.2243890149554466E-5
24258;3.224075088486096E-5
24259;3.2237612087660596E-5
24260;3.223447375786052E-5
24261;3.2231335895367825E-5
24262;3.222819850008826E-5
24263;3.2225061571927106E-5
24264;3.222192511079293E-5
24265;3.221878911659059E-5
24266;3.221565358922729E-5
24267;3.221251852860978E-5
24268;3.220938393464389E-5
24269;3.220624980723782E-5
24270;3.2203116146296035E-5
24271;3.219998295172627E-5
24272;3.2196850223434904E-5
24273;3.2193717961328784E-5
24274;3.2190586165315256E-5
24275;3.218745483529981E-5
24276;3.21843239711898E-5
24277;3.218119357289214E-5
24278;3.217806364031332E-5
24279;3.21749341733598E-5
24280;3.217180517193996E-5
24281;3.216867663595939E-5
24282;3.21655485653246E-5
24283;3.21624209599431E-5
24284;3.215929381972238E-5
24285;3.215616714456903E-5
24286;3.2153040934389154E-5
24287;3.214991518909082E-5
24288;3.214678990858108E-5
24289;3.214366509276613E-5
24290;3.2140540741553125E-5
24291;3.2137416854850586E-5
24292;3.213429343256381E-5
24293;3.213117047460092E-5
24294;3.212804798086866E-5
24295;3.212492595127516E-5
24296;3.212180438572626E-5
24297;3.211868328413015E-5
24298;3.211556264639407E-5
24299;3.211244247242391E-5
24300;3.2109322762129314E-5
24301;3.210620351541617E-5
24302;3.2103084732192285E-5
24303;3.2099966412364534E-5
24304;3.209684855584076E-5
24305;3.209373116252833E-5
24306;3.209061423233464E-5
24307;3.208749776516616E-5
24308;3.208438176093313E-5
24309;3.208126621954018E-5
24310;3.207815114089619E-5
24311;3.207503652490815E-5
24312;3.207192237148451E-5
24313;3.206880868053181E-5
24314;3.206569545195854E-5
24315;3.2062582685672227E-5
24316;3.205947038158044E-5
24317;3.205635853959027E-5
24318;3.205324715961071E-5
24319;3.2050136241548445E-5
24320;3.204702578531156E-5
24321;3.204391579080862E-5
24322;3.2040806257946364E-5
24323;3.2037697186632446E-5
24324;3.203458857677504E-5
24325;3.203148042828322E-5
24326;3.2028372741063335E-5
24327;3.202526551502404E-5
24328;3.202215875007358E-5
24329;3.2019052446118764E-5
24330;3.2015946603069256E-5
24331;3.20128412208319E-5
24332;3.200973629931455E-5
24333;3.2006631838426426E-5
24334;3.200352783807444E-5
24335;3.200042429816739E-5
24336;3.199732121861365E-5
24337;3.1994218599320156E-5
24338;3.199111644019671E-5
24339;3.1988014741150764E-5
24340;3.198491350209026E-5
24341;3.198181272292319E-5
24342;3.19787124035589E-5
24343;3.19756125439054E-5
24344;3.197251314387071E-5
24345;3.1969414203363325E-5
24346;3.1966315722291734E-5
24347;3.1963217700563555E-5
24348;3.196012013808734E-5
24349;3.1957023034773E-5
24350;3.1953926390527776E-5
24351;3.1950830205260675E-5
24352;3.194773447887893E-5
24353;3.1944639211292564E-5
24354;3.1941544402409727E-5
24355;3.19384500521391E-5
24356;3.1935356160387964E-5
24357;3.1932262727066846E-5
24358;3.1929169752084E-5
24359;3.192607723534676E-5
24360;3.192298517676523E-5
24361;3.191989357624817E-5
24362;3.1916802433702503E-5
24363;3.1913711749038875E-5
24364;3.191062152216562E-5
24365;3.190753175299107E-5
24366;3.190444244142501E-5
24367;3.190135358737488E-5
24368;3.189826519075049E-5
24369;3.18951772514607E-5
24370;3.189208976941443E-5
24371;3.188900274452057E-5
24372;3.188591617668761E-5
24373;3.188283006582542E-5
24374;3.1879744411842475E-5
24375;3.1876659214646836E-5
24376;3.1873574474149354E-5
24377;3.187049019025813E-5
24378;3.186740636288355E-5
24379;3.1864322991931885E-5
24380;3.186124007731544E-5
24381;3.185815761894142E-5
24382;3.185507561671988E-5
24383;3.185199407055989E-5
24384;3.1848912980370115E-5
24385;3.184583234606062E-5
24386;3.184275216753964E-5
24387;3.183967244471821E-5
24388;3.183659317750363E-5
24389;3.183351436580697E-5
24390;3.183043600953699E-5
24391;3.182735810860198E-5
24392;3.182428066291308E-5
24393;3.182120367237904E-5
24394;3.181812713690871E-5
24395;3.181505105641278E-5
24396;3.181197543080009E-5
24397;3.180890025997997E-5
24398;3.180582554386223E-5
24399;3.1802751282356237E-5
24400;3.179967747537273E-5
24401;3.1796604122819294E-5
24402;3.1793531224607616E-5
24403;3.17904587806462E-5
24404;3.178738679084452E-5
24405;3.1784315255112914E-5
24406;3.1781244173360885E-5
24407;3.177817354549836E-5
24408;3.1775103371434866E-5
24409;3.1772033651080844E-5
24410;3.176896438434442E-5
24411;3.1765895571137484E-5
24412;3.1762827211369605E-5
24413;3.175975930494896E-5
24414;3.1756691851787474E-5
24415;3.1753624851793834E-5
24416;3.175055830487905E-5
24417;3.174749221095141E-5
24418;3.174442656992287E-5
24419;3.1741361381702164E-5
24420;3.1738296646199955E-5
24421;3.173523236332638E-5
24422;3.1732168532990705E-5
24423;3.1729105155103626E-5
24424;3.1726042229575794E-5
24425;3.1722979756316075E-5
24426;3.171991773523611E-5
24427;3.1716856166244786E-5
24428;3.171379504925327E-5
24429;3.17107343841719E-5
24430;3.170767417091007E-5
24431;3.170461440937901E-5
24432;3.1701555099488165E-5
24433;3.1698496241149254E-5
24434;3.169543783427038E-5
24435;3.169237987876331E-5
24436;3.168932237453936E-5
24437;3.1686265321507584E-5
24438;3.168320871957889E-5
24439;3.168015256866327E-5
24440;3.167709686867164E-5
24441;3.1674041619515446E-5
24442;3.167098682110377E-5
24443;3.166793247334716E-5
24444;3.166487857615753E-5
24445;3.1661825129444494E-5
24446;3.165877213311909E-5
24447;3.165571958709143E-5
24448;3.165266749127259E-5
24449;3.1649615845574096E-5
24450;3.1646564649904736E-5
24451;3.1643513904177E-5
24452;3.164046360830062E-5
24453;3.163741376218629E-5
24454;3.163436436574607E-5
24455;3.163131541888974E-5
24456;3.162826692152849E-5
24457;3.162521887357261E-5
24458;3.162217127493468E-5
24459;3.161912412552365E-5
24460;3.1616077425251205E-5
24461;3.161303117402863E-5
24462;3.160998537176672E-5
24463;3.1606940018376326E-5
24464;3.160389511376827E-5
24465;3.1600850657853906E-5
24466;3.159780665054456E-5
24467;3.159476309175115E-5
24468;3.159171998138455E-5
24469;3.158867731935617E-5
24470;3.158563510557694E-5
24471;3.15825933399583E-5
24472;3.15795520224112E-5
24473;3.157651115284711E-5
24474;3.157347073117747E-5
24475;3.1570430757312873E-5
24476;3.1567391231165714E-5
24477;3.15643521526452E-5
24478;3.1561313521665164E-5
24479;3.155827533813578E-5
24480;3.155523760196861E-5
24481;3.155220031307474E-5
24482;3.1549163471366224E-5
24483;3.1546127076753775E-5
24484;3.154309112914945E-5
24485;3.154005562846444E-5
24486;3.153702057461038E-5
24487;3.153398596749848E-5
24488;3.153095180704089E-5
24489;3.1527918093148385E-5
24490;3.152488482573406E-5
24491;3.15218520047078E-5
24492;3.151881962998228E-5
24493;3.151578770146832E-5
24494;3.151275621907955E-5
24495;3.150972518272545E-5
24496;3.150669459231831E-5
24497;3.150366444777084E-5
24498;3.150063474899398E-5
24499;3.14976054959005E-5
24500;3.149457668839997E-5
24501;3.149154832640702E-5
24502;3.148852040983124E-5
24503;3.148549293858643E-5
24504;3.14824659125831E-5
24505;3.147943933173411E-5
24506;3.147641319595054E-5
24507;3.147338750514526E-5
24508;3.1470362259229784E-5
24509;3.14673374581157E-5
24510;3.146431310171592E-5
24511;3.146128918994204E-5
24512;3.145826572270655E-5
24513;3.145524269992064E-5
24514;3.145222012149725E-5
24515;3.144919798734854E-5
24516;3.144617629738614E-5
24517;3.1443155051522176E-5
24518;3.1440134249670636E-5
24519;3.143711389174138E-5
24520;3.1434093977647046E-5
24521;3.143107450730167E-5
24522;3.142805548061607E-5
24523;3.1425036897502934E-5
24524;3.142201875787404E-5
24525;3.141900106164349E-5
24526;3.1415983808721687E-5
24527;3.141296699902184E-5
24528;3.140995063245672E-5
24529;3.140693470893864E-5
24530;3.1403919228379915E-5
24531;3.140090419069244E-5
24532;3.139788959578996E-5
24533;3.139487544358392E-5
24534;3.139186173398764E-5
24535;3.1388848466913046E-5
24536;3.138583564227395E-5
24537;3.138282325998143E-5
24538;3.137981131994883E-5
24539;3.137679982208954E-5
24540;3.137378876631513E-5
24541;3.137077815253855E-5
24542;3.136776798067323E-5
24543;3.1364758250630795E-5
24544;3.136174896232606E-5
24545;3.13587401156693E-5
24546;3.135573171057447E-5
24547;3.1352723746954614E-5
24548;3.134971622472281E-5
24549;3.134670914379118E-5
24550;3.134370250407286E-5
24551;3.134069630548139E-5
24552;3.133769054792944E-5
24553;3.1334685231329694E-5
24554;3.1331680355595316E-5
24555;3.1328675920638994E-5
24556;3.132567192637394E-5
24557;3.132266837271333E-5
24558;3.131966525957086E-5
24559;3.131666258685926E-5
24560;3.131366035449091E-5
24561;3.131065856237904E-5
24562;3.130765721043785E-5
24563;3.1304656298580156E-5
24564;3.130165582671838E-5
24565;3.1298655794767195E-5
24566;3.129565620263767E-5
24567;3.129265705024495E-5
24568;3.128965833750244E-5
24569;3.1286660064322114E-5
24570;3.1283662230618756E-5
24571;3.12806648363044E-5
24572;3.127766788129294E-5
24573;3.127467136549828E-5
24574;3.1271675288833396E-5
24575;3.126867965121179E-5
24576;3.1265684452546465E-5
24577;3.126268969275232E-5
24578;3.125969537174102E-5
24579;3.125670148942702E-5
24580;3.1253708045724326E-5
24581;3.12507150405456E-5
24582;3.1247722473805764E-5
24583;3.1244730345416605E-5
24584;3.124173865529263E-5
24585;3.123874740334793E-5
24586;3.123575658949614E-5
24587;3.123276621365045E-5
24588;3.1229776275724984E-5
24589;3.1226786775633436E-5
24590;3.122379771328905E-5
24591;3.122080908860643E-5
24592;3.121782090149842E-5
24593;3.121483315188011E-5
24594;3.121184583966344E-5
24595;3.120885896476492E-5
24596;3.1205872527096517E-5
24597;3.1202886526572954E-5
24598;3.119990096310758E-5
24599;3.119691583661468E-5
24600;3.119393114700766E-5
24601;3.1190946894202205E-5
24602;3.118796307810992E-5
24603;3.1184979698647415E-5
24604;3.1181996755726797E-5
24605;3.117901424926334E-5
24606;3.117603217917054E-5
24607;3.1173050545362784E-5
24608;3.1170069347753154E-5
24609;3.116708858625699E-5
24610;3.116410826078922E-5
24611;3.1161128371262915E-5
24612;3.115814891759257E-5
24613;3.115516989969178E-5
24614;3.11521913174755E-5
24615;3.1149213170857833E-5
24616;3.114623545975374E-5
24617;3.114325818407645E-5
24618;3.114028134374141E-5
24619;3.113730493866323E-5
24620;3.11343289687547E-5
24621;3.113135343393088E-5
24622;3.1128378334106405E-5
24623;3.112540366919639E-5
24624;3.112242943911502E-5
24625;3.1119455643776525E-5
24626;3.1116482283094705E-5
24627;3.111350935698561E-5
24628;3.111053686536263E-5
24629;3.11075648081409E-5
24630;3.110459318523568E-5
24631;3.1101621996559895E-5
24632;3.109865124202925E-5
24633;3.1095680921558965E-5
24634;3.109271103506344E-5
24635;3.108974158245656E-5
24636;3.1086772563653194E-5
24637;3.108380397856999E-5
24638;3.108083582711818E-5
24639;3.107786810921677E-5
24640;3.107490082477653E-5
24641;3.107193397371605E-5
24642;3.106896755594706E-5
24643;3.106600157138678E-5
24644;3.106303601994787E-5
24645;3.106007090154809E-5
24646;3.105710621610012E-5
24647;3.105414196351987E-5
24648;3.1051178143721466E-5
24649;3.104821475662084E-5
24650;3.1045251802133504E-5
24651;3.104228928017359E-5
24652;3.10393271906562E-5
24653;3.103636553349688E-5
24654;3.103340430860981E-5
24655;3.103044351591104E-5
24656;3.102748315531525E-5
24657;3.10245232267385E-5
24658;3.102156373009549E-5
24659;3.1018604665300496E-5
24660;3.1015646032270553E-5
24661;3.101268783091949E-5
24662;3.1009730061162986E-5
24663;3.100677272291629E-5
24664;3.100381581609556E-5
24665;3.100085934061424E-5
24666;3.0997903296389905E-5
24667;3.0994947683337385E-5
24668;3.099199250137109E-5
24669;3.098903775040681E-5
24670;3.0986083430361237E-5
24671;3.0983129541148375E-5
24672;3.0980176082684056E-5
24673;3.09772230548841E-5
24674;3.0974270457663045E-5
24675;3.097131829093851E-5
24676;3.096836655462462E-5
24677;3.0965415248636365E-5
24678;3.096246437289145E-5
24679;3.095951392730399E-5
24680;3.0956563911789036E-5
24681;3.0953614326263904E-5
24682;3.0950665170644124E-5
24683;3.09477164448443E-5
24684;3.0944768148780444E-5
24685;3.0941820282369475E-5
24686;3.0938872845525614E-5
24687;3.0935925838165825E-5
24688;3.09329792602048E-5
24689;3.0930033111560426E-5
24690;3.0927087392146515E-5
24691;3.092414210187966E-5
24692;3.0921197240675504E-5
24693;3.091825280845107E-5
24694;3.091530880512117E-5
24695;3.091236523060241E-5
24696;3.090942208481007E-5
24697;3.090647936766125E-5
24698;3.090353707906987E-5
24699;3.090059521895489E-5
24700;3.0897653787230726E-5
24701;3.0894712783813166E-5
24702;3.089177220861987E-5
24703;3.088883206156572E-5
24704;3.088589234256656E-5
24705;3.088295305153962E-5
24706;3.0880014188399854E-5
24707;3.087707575306542E-5
24708;3.0874137745451306E-5
24709;3.0871200165472965E-5
24710;3.086826301304859E-5
24711;3.086532628809233E-5
24712;3.0862389990522396E-5
24713;3.085945412025476E-5
24714;3.085651867720451E-5
24715;3.0853583661289876E-5
24716;3.085064907242602E-5
24717;3.0847714910529835E-5
24718;3.084478117551739E-5
24719;3.0841847867305165E-5
24720;3.083891498581018E-5
24721;3.083598253094941E-5
24722;3.0833050502637595E-5
24723;3.0830118900793116E-5
24724;3.0827187725331206E-5
24725;3.0824256976169356E-5
24726;3.082132665322284E-5
24727;3.081839675641054E-5
24728;3.0815467285647265E-5
24729;3.081253824085015E-5
24730;3.0809609621936756E-5
24731;3.080668142882197E-5
24732;3.08037536614243E-5
24733;3.080082631965909E-5
24734;3.0797899403444445E-5
24735;3.079497291269662E-5
24736;3.079204684733241E-5
24737;3.078912120726858E-5
24738;3.0786195992421436E-5
24739;3.078327120270917E-5
24740;3.078034683804766E-5
24741;3.077742289835466E-5
24742;3.077449938354565E-5
24743;3.0771576293539305E-5
24744;3.076865362825158E-5
24745;3.076573138759938E-5
24746;3.076280957150049E-5
24747;3.075988817987094E-5
24748;3.0756967212628526E-5
24749;3.0754046669690245E-5
24750;3.075112655097346E-5
24751;3.074820685639427E-5
24752;3.0745287585871456E-5
24753;3.074236873931975E-5
24754;3.073945031665891E-5
24755;3.07365323178055E-5
24756;3.0733614742675186E-5
24757;3.073069759118641E-5
24758;3.072778086325713E-5
24759;3.0724864558803556E-5
24760;3.072194867774322E-5
24761;3.071903321999323E-5
24762;3.071611818547119E-5
24763;3.071320357409513E-5
24764;3.0710289385781325E-5
24765;3.070737562044738E-5
24766;3.070446227801139E-5
24767;3.070154935839102E-5
24768;3.0698636861501676E-5
24769;3.0695724787263284E-5
24770;3.0692813135592635E-5
24771;3.06899019064061E-5
24772;3.0686991099623226E-5
24773;3.068408071515946E-5
24774;3.068117075293346E-5
24775;3.067826121286302E-5
24776;3.067535209486545E-5
24777;3.067244339885856E-5
24778;3.066953512476013E-5
24779;3.066662727248801E-5
24780;3.066371984195868E-5
24781;3.0660812833090896E-5
24782;3.065790624580252E-5
24783;3.065500008001097E-5
24784;3.065209433563417E-5
24785;3.0649189012590014E-5
24786;3.0646284110796424E-5
24787;3.064337963016998E-5
24788;3.06404755706309E-5
24789;3.063757193209534E-5
24790;3.0634668714481716E-5
24791;3.063176591770716E-5
24792;3.062886354169055E-5
24793;3.0625961586349906E-5
24794;3.0623060051603746E-5
24795;3.062015893736919E-5
24796;3.0617258243563864E-5
24797;3.0614357970106284E-5
24798;3.061145811691411E-5
24799;3.06085586839068E-5
24800;3.0605659671002017E-5
24801;3.060276107811656E-5
24802;3.0599862905169E-5
24803;3.0596965152078894E-5
24804;3.0594067818763936E-5
24805;3.059117090514142E-5
24806;3.058827441112957E-5
24807;3.058537833664793E-5
24808;3.058248268161343E-5
24809;3.057958744594473E-5
24810;3.057669262956144E-5
24811;3.057379823238008E-5
24812;3.057090425431979E-5
24813;3.056801069529934E-5
24814;3.056511755523571E-5
24815;3.056222483404859E-5
24816;3.0559332531656755E-5
24817;3.0556440647976776E-5
24818;3.055354918292974E-5
24819;3.0550658136432204E-5
24820;3.054776750840262E-5
24821;3.054487729876072E-5
24822;3.054198750742405E-5
24823;3.05390981343115E-5
24824;3.053620917934198E-5
24825;3.05333206424344E-5
24826;3.0530432523505924E-5
24827;3.0527544822476834E-5
24828;3.052465753926476E-5
24829;3.052177067378912E-5
24830;3.051888422596803E-5
24831;3.051599819572046E-5
24832;3.0513112582965002E-5
24833;3.051022738762025E-5
24834;3.050734260960569E-5
24835;3.0504458248839494E-5
24836;3.0501574305240745E-5
24837;3.0498690778728515E-5
24838;3.0495807669221483E-5
24839;3.0492924976638305E-5
24840;3.0490042700898103E-5
24841;3.048716084192006E-5
24842;3.048427939962285E-5
24843;3.0481398373925226E-5
24844;3.0478517764746366E-5
24845;3.0475637572005006E-5
24846;3.04727577956213E-5
24847;3.0469878435512646E-5
24848;3.0466999491599212E-5
24849;3.04641209637998E-5
24850;3.0461242852033227E-5
24851;3.0458365156220134E-5
24852;3.0455487876277123E-5
24853;3.0452611012125308E-5
24854;3.0449734563682673E-5
24855;3.044685853086944E-5
24856;3.0443982913604535E-5
24857;3.0441107711806883E-5
24858;3.0438232925396306E-5
24859;3.043535855429084E-5
24860;3.0432484598411274E-5
24861;3.042961105767702E-5
24862;3.042673793200528E-5
24863;3.042386522131772E-5
24864;3.042099292553295E-5
24865;3.041812104456999E-5
24866;3.0415249578348778E-5
24867;3.0412378526788367E-5
24868;3.0409507889808294E-5
24869;3.0406637667328547E-5
24870;3.0403767859267327E-5
24871;3.0400898465546415E-5
24872;3.0398029486082286E-5
24873;3.0395160920797185E-5
24874;3.0392292769609865E-5
24875;3.038942503243992E-5
24876;3.0386557709206078E-5
24877;3.0383690799828903E-5
24878;3.0380824304228496E-5
24879;3.0377958222323175E-5
24880;3.0375092554033532E-5
24881;3.037222729927884E-5
24882;3.0369362457979693E-5
24883;3.0366498030054927E-5
24884;3.036363401542473E-5
24885;3.0360770414008878E-5
24886;3.0357907225727113E-5
24887;3.0355044450498793E-5
24888;3.0352182088245066E-5
24889;3.0349320138883926E-5
24890;3.0346458602337458E-5
24891;3.034359747852416E-5
24892;3.0340736767363892E-5
24893;3.033787646877694E-5
24894;3.0335016582683665E-5
24895;3.0332157109003494E-5
24896;3.0329298047656346E-5
24897;3.032643939856304E-5
24898;3.0323581161643055E-5
24899;3.0320723336815908E-5
24900;3.031786592400334E-5
24901;3.0315008923123542E-5
24902;3.03121523340983E-5
24903;3.0309296156846274E-5
24904;3.0306440391289263E-5
24905;3.030358503734553E-5
24906;3.0300730094936457E-5
24907;3.0297875563982087E-5
24908;3.02950214444034E-5
24909;3.0292167736119605E-5
24910;3.0289314439050773E-5
24911;3.0286461553117934E-5
24912;3.0283609078241206E-5
24913;3.0280757014341185E-5
24914;3.0277905361337568E-5
24915;3.027505411915144E-5
24916;3.027220328770296E-5
24917;3.0269352866911896E-5
24918;3.0266502856700705E-5
24919;3.0263653256987334E-5
24920;3.0260804067693394E-5
24921;3.025795528873913E-5
24922;3.0255106920045243E-5
24923;3.0252258961532476E-5
24924;3.0249411413121122E-5
24925;3.0246564274732352E-5
24926;3.0243717546285635E-5
24927;3.0240871227702166E-5
24928;3.0238025318902754E-5
24929;3.0235179819807744E-5
24930;3.0232334730337972E-5
24931;3.022949005041427E-5
24932;3.0226645779956587E-5
24933;3.022380191888668E-5
24934;3.0220958467124985E-5
24935;3.0218115424591493E-5
24936;3.0215272791207552E-5
24937;3.0212430566894524E-5
24938;3.0209588751573334E-5
24939;3.020674734516358E-5
24940;3.0203906347585808E-5
24941;3.0201065758763626E-5
24942;3.019822557861447E-5
24943;3.0195385807061565E-5
24944;3.019254644402545E-5
24945;3.0189707489427196E-5
24946;3.0186868943186914E-5
24947;3.0184030805227002E-5
24948;3.018119307546675E-5
24949;3.017835575382767E-5
24950;3.0175518840232203E-5
24951;3.017268233459966E-5
24952;3.016984623685251E-5
24953;3.0167010546910544E-5
24954;3.016417526469623E-5
24955;3.0161340390129418E-5
24956;3.0158505923132603E-5
24957;3.0155671863625636E-5
24958;3.0152838211530586E-5
24959;3.0150004966768717E-5
24960;3.0147172129261665E-5
24961;3.0144339698928906E-5
24962;3.0141507675693898E-5
24963;3.0138676059476144E-5
24964;3.013584485019782E-5
24965;3.013301404778022E-5
24966;3.0130183652144644E-5
24967;3.012735366321285E-5
24968;3.0124524080905753E-5
24969;3.0121694905145123E-5
24970;3.011886613585144E-5
24971;3.0116037772948317E-5
24972;3.0113209816354457E-5
24973;3.011038226599305E-5
24974;3.010755512178551E-5
24975;3.010472838365282E-5
24976;3.0101902051517312E-5
24977;3.009907612529955E-5
24978;3.009625060492235E-5
24979;3.009342549030629E-5
24980;3.0090600781372874E-5
24981;3.008777647804495E-5
24982;3.008495258024269E-5
24983;3.0082129087888546E-5
24984;3.007930600090494E-5
24985;3.0076483319212104E-5
24986;3.007366104273295E-5
24987;3.0070839171389077E-5
24988;3.0068017705101624E-5
24989;3.0065196643792234E-5
24990;3.0062375987383844E-5
24991;3.0059555735797663E-5
24992;3.0056735888955365E-5
24993;3.005391644677903E-5
24994;3.0051097409191252E-5
24995;3.004827877611241E-5
24996;3.004546054746509E-5
24997;3.0042642723172337E-5
24998;3.003982530315502E-5
24999;3.0037008287334873E-5
25000;3.003419167563455E-5
25001;3.0031375467974956E-5
25002;3.002855966428052E-5
25003;3.0025744264471306E-5
25004;3.0022929268469552E-5
25005;3.0020114676197527E-5
25006;3.001730048757798E-5
25007;3.001448670253275E-5
25008;3.001167332098328E-5
25009;3.0008860342853232E-5
25010;3.0006047768063604E-5
25011;3.0003235596535862E-5
25012;3.0000423828194597E-5
25013;2.9997612462959984E-5
25014;2.999480150075485E-5
25015;2.999199094150203E-5
25016;2.9989180785123532E-5
25017;2.998637103154177E-5
25018;2.9983561680679195E-5
25019;2.9980752732456506E-5
25020;2.997794418679883E-5
25021;2.9975136043626427E-5
25022;2.9972328302862703E-5
25023;2.9969520964430145E-5
25024;2.9966714028251304E-5
25025;2.9963907494247816E-5
25026;2.9961101362342707E-5
25027;2.9958295632459414E-5
25028;2.9955490304518286E-5
25029;2.9952685378443263E-5
25030;2.994988085415739E-5
25031;2.9947076731581948E-5
25032;2.994427301064092E-5
25033;2.994146969125649E-5
25034;2.993866677334999E-5
25035;2.993586425684544E-5
25036;2.993306214166595E-5
25037;2.9930260427732452E-5
25038;2.9927459114969427E-5
25039;2.9924658203298716E-5
25040;2.9921857692643518E-5
25041;2.9919057582926108E-5
25042;2.9916257874069716E-5
25043;2.9913458565996227E-5
25044;2.991065965863022E-5
25045;2.9907861151892698E-5
25046;2.9905063045708274E-5
25047;2.990226533999844E-5
25048;2.989946803468604E-5
25049;2.989667112969526E-5
25050;2.9893874624948095E-5
25051;2.9891078520368297E-5
25052;2.988828281587789E-5
25053;2.9885487511399776E-5
25054;2.98826926068582E-5
25055;2.9879898102175673E-5
25056;2.9877103997273797E-5
25057;2.9874310292078207E-5
25058;2.9871516986510092E-5
25059;2.9868724080493334E-5
25060;2.98659315739505E-5
25061;2.9863139466805914E-5
25062;2.9860347758981292E-5
25063;2.9857556450400984E-5
25064;2.9854765540987175E-5
25065;2.985197503066383E-5
25066;2.984918491935399E-5
25067;2.984639520698122E-5
25068;2.984360589346817E-5
25069;2.984081697873841E-5
25070;2.983802846271507E-5
25071;2.9835240345322185E-5
25072;2.9832452626481565E-5
25073;2.982966530611905E-5
25074;2.982687838415563E-5
25075;2.9824091860515804E-5
25076;2.982130573512323E-5
25077;2.9818520007900704E-5
25078;2.9815734678772772E-5
25079;2.981294974766092E-5
25080;2.9810165214491082E-5
25081;2.9807381079184736E-5
25082;2.9804597341666505E-5
25083;2.980181400185926E-5
25084;2.979903105968764E-5
25085;2.9796248515074524E-5
25086;2.9793466367943705E-5
25087;2.9790684618218078E-5
25088;2.9787903265821925E-5
25089;2.9785122310679922E-5
25090;2.97823417527137E-5
25091;2.977956159184845E-5
25092;2.9776781828007995E-5
25093;2.9774002461114486E-5
25094;2.977122349109355E-5
25095;2.9768444917867336E-5
25096;2.9765666741360622E-5
25097;2.9762888961496914E-5
25098;2.9760111578200563E-5
25099;2.9757334591395104E-5
25100;2.9754558001004062E-5
25101;2.9751781806952273E-5
25102;2.9749006009161982E-5
25103;2.974623060755851E-5
25104;2.9743455602064555E-5
25105;2.974068099260591E-5
25106;2.9737906779105718E-5
25107;2.9735132961487177E-5
25108;2.9732359539675212E-5
25109;2.97295865135926E-5
25110;2.9726813883165642E-5
25111;2.9724041648316223E-5
25112;2.9721269808969805E-5
25113;2.971849836505007E-5
25114;2.97157273164807E-5
25115;2.9712956663186782E-5
25116;2.9710186405091566E-5
25117;2.970741654211926E-5
25118;2.970464707419494E-5
25119;2.9701878001241914E-5
25120;2.9699109323184858E-5
25121;2.9696341039948006E-5
25122;2.9693573151455626E-5
25123;2.9690805657632393E-5
25124;2.968803855840128E-5
25125;2.9685271853687874E-5
25126;2.9682505543416487E-5
25127;2.9679739627510996E-5
25128;2.967697410589573E-5
25129;2.967420897849457E-5
25130;2.9671444245234076E-5
25131;2.9668679906035984E-5
25132;2.9665915960826868E-5
25133;2.9663152409530224E-5
25134;2.9660389252070454E-5
25135;2.9657626488371547E-5
25136;2.965486411835969E-5
25137;2.9652102141958872E-5
25138;2.9649340559092686E-5
25139;2.964657936968603E-5
25140;2.9643818573664256E-5
25141;2.9641058170951437E-5
25142;2.9638298161472064E-5
25143;2.9635538545150644E-5
